typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,sector
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,841381,Pumps and liquid elevators; n.e.c. in heading no. 8413,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,101921.0,True,-1,N/A,,False,503824.0,True,,False,,12659308.0,12659308.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,841410,Pumps; vacuum,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,42417.0,True,-1,N/A,,False,240183.0,True,,False,,8623059.0,8623059.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,841420,Pumps; hand or foot-operated air pumps,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1085853.0,True,-1,N/A,,False,209592.0,True,,False,,2631484.0,2631484.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,841440,Compressors; air compressors mounted on a wheeled chassis for towing,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,97757.0,True,-1,N/A,,False,4749430.0,True,,False,,58286328.0,58286328.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,841451,"Fans; table, floor, wall, window, ceiling or roof fans, with a self-contained electric motor of an output not exceeding 125W",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,3262600.0,True,-1,N/A,,False,3855621.0,True,,False,,47239178.0,47239178.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,841459,Fans; n.e.c. in item no. 8414.51,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,247911.0,True,-1,N/A,,False,1339309.0,True,,False,,22969614.0,22969614.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,841480,"Pumps and compressors; for air, vacuum or gas, n.e.c. in heading no. 8414",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1966976.0,True,-1,N/A,,False,13817431.0,True,,False,,327179812.0,327179812.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,841510,"Air conditioning machines; comprising a motor-driven fan and elements for changing the temperature and humidity, window or wall types, self-contained or split-system",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,242836.0,True,-1,N/A,,False,2834526.0,True,,False,,38055597.0,38055597.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,841583,"Air conditioning machines; containing a motor driven fan, other than window or wall types, not incorporating a refrigerating unit",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,7231.0,True,-1,N/A,,False,378652.0,True,,False,,5278425.0,5278425.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,841810,"Refrigerators and freezers; combined refrigerator-freezers, fitted with separate external doors, electric or other",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,77227.0,True,-1,N/A,,False,4605154.0,True,,False,,21308176.0,21308176.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,841840,"Freezers; of the upright type, not exceeding 900l capacity",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1172.0,True,-1,N/A,,False,109118.0,True,,False,,509190.0,509190.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,841850,"Furniture incorporating refrigerating or freezing equipment; for storage and display, n.e.c. in item no. 8418.1, 8418.2, 8418.3 or 8418.4 (chests, cabinets, display counters, show-cases and the like)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,52984.0,True,-1,N/A,,False,2524299.0,True,,False,,24027208.0,24027208.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,841940,Distilling or rectifying plant; not used for domestic purposes,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,5418.0,True,-1,N/A,,False,1249665.0,True,,False,,69094411.0,69094411.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,841950,Heat exchange units; not used for domestic purposes,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,809414.0,True,-1,N/A,,False,7555991.0,True,,False,,144869384.0,144869384.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,841981,"Machinery, plant and equipment; for making hot drinks, for cooking or heating food",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,3941.0,True,-1,N/A,,False,60629.0,True,,False,,1877828.0,1877828.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,842119,"Centrifuges; n.e.c. in heading no. 8421, including centrifugal dryers (but not clothes-dryers)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,55090.0,True,-1,N/A,,False,1361195.0,True,,False,,73564377.0,73564377.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,842121,Machinery; for filtering or purifying water,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2255583.0,True,-1,N/A,,False,4393271.0,True,,False,,85234304.0,85234304.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,842129,"Machinery; for filtering or purifying liquids, n.e.c. in item no. 8421.2",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2781170.0,True,-1,N/A,,False,880917.0,True,,False,,28107794.0,28107794.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,842139,"Machinery; for filtering or purifying gases, other than intake air filters for internal combustion engines",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,3507353.0,True,-1,N/A,,False,3477795.0,True,,False,,104580864.0,104580864.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,842330,"Weighing machines; constant weight scales and scales for discharging a predetermined weight of material into a bag or container, including hopper scales",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,3282.0,True,-1,N/A,,False,50435.0,True,,False,,2685040.0,2685040.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,842381,Weighing machines; having a maximum weighing capacity not exceeding 30kg (excluding balances of a sensitivity of 5cg or better),6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,326941.0,True,-1,N/A,,False,38405.0,True,,False,,2675100.0,2675100.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,842481,"Mechanical appliances; for projecting, dispersing or spraying liquids or powders, for agricultural or horticultural use, whether or not hand-operated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1267084.0,True,-1,N/A,,False,1251751.0,True,,False,,14402914.0,14402914.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,842511,Pulley tackle and hoists; powered by an electric motor (excluding skip hoists or hoists of a kind used for raising vehicles),6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,3542.0,True,-1,N/A,,False,457987.0,True,,False,,5898010.0,5898010.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,842549,"Jacks and hoists; (other than hydraulic), of a kind used for raising vehicles",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,196241.0,True,-1,N/A,,False,925859.0,True,,False,,9962253.0,9962253.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,842699,"Cranes and derricks; for other than mounting on road vehicles, n.e.c. in heading no. 8426",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,417.0,True,-1,N/A,,False,802995.0,True,,False,,9237564.0,9237564.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,842833,"Elevators and conveyors; continuous-action, for goods or materials, belt type, n.e.c. in item no. 8428.20 or 8428.31",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2739.0,True,-1,N/A,,False,582723.0,True,,False,,8536257.0,8536257.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,843210,Ploughs; for soil preparation,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,99587.0,True,-1,N/A,,False,1130225.0,True,,False,,8024324.0,8024324.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,843629,Poultry-keeping machinery; other than incubators and brooders,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,72945.0,True,-1,N/A,,False,1088154.0,True,,False,,6416841.0,6416841.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,843810,"Machinery; industrial, for bakery and for the manufacture of macaroni, spaghetti or similar products",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2740.0,True,-1,N/A,,False,346804.0,True,,False,,8555422.0,8555422.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,843830,"Machinery; industrial, for sugar manufacture",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,21158.0,True,-1,N/A,,False,2426760.0,True,,False,,51411353.0,51411353.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,843880,"Machinery; used in the industrial preparation or manufacture of food or drink, n.e.c. in heading no. 8438",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,6685.0,True,-1,N/A,,False,553478.0,True,,False,,23903183.0,23903183.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,843910,Machinery; for making pulp of fibrous cellulosic material,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,207.0,True,-1,N/A,,False,111030.0,True,,False,,3652441.0,3652441.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,844110,"Machines; cutting, of all kinds, for making up paper pulp, paper or paperboard",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,11946.0,True,-1,N/A,,False,177886.0,True,,False,,4808719.0,4808719.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,844332,"Printing, copying, and facsimile machines; single-function printing, copying or facsimile machines, capable of connecting to an automatic data processing machine or to a network",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,114298.0,True,-1,N/A,,False,131495.0,True,,False,,6225996.0,6225996.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,844790,"Machines; for making gimped yarn, tulle, lace, embroidery, trimmings, braid or net and machines for tufting",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1019.0,True,-1,N/A,,False,106473.0,True,,False,,2871132.0,2871132.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,846249,"Machine-tools; punching or notching machines (including presses), including combined punching and shearing machines, (not numerically controlled), for working metal",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,120105.0,True,-1,N/A,,False,228392.0,True,,False,,2216060.0,2216060.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,846390,"Machine-tools; for working metal, sintered metal carbides or cermets, without removing material, n.e.c. in heading no. 8463",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,10755.0,True,-1,N/A,,False,91330.0,True,,False,,2520222.0,2520222.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,846410,"Machine-tools; sawing machines, for working stone, ceramics, concrete, asbestos-cement or like mineral materials or for cold working glass",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,4420.0,True,-1,N/A,,False,166993.0,True,,False,,2436844.0,2436844.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,846490,"Machine-tools; for working stone, ceramics, concrete, asbestos-cement or like mineral materials or for cold working glass, (other than sawing, grinding or polishing machines)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,3987.0,True,-1,N/A,,False,55016.0,True,,False,,954152.0,954152.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,846593,"Machine-tools; grinding, sanding or polishing machines, for working wood, cork, bone, hard rubber, hard plastics or similar hard materials",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,20975.0,True,-1,N/A,,False,78090.0,True,,False,,1247412.0,1247412.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,846599,"Machine-tools; for working wood, cork, bone, hard rubber, hard plastics or similar hard materials, n.e.c. in heading no. 8465",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,8822.0,True,-1,N/A,,False,1762310.0,True,,False,,24943359.0,24943359.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,846711,"Tools; for working in the hand, pneumatic, rotary type (including combined rotary-percussion)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,162563.0,True,-1,N/A,,False,156948.0,True,,False,,13426036.0,13426036.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,846719,"Tools; for working in the hand, pneumatic, other than rotary type",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,35594.0,True,-1,N/A,,False,265844.0,True,,False,,10285781.0,10285781.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,846729,"Tools; for working in the hand, with self-contained electric motor; other than saws and drills",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,90328.0,True,-1,N/A,,False,149220.0,True,,False,,3654960.0,3654960.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,846789,"Tools; for working in the hand, (other than chain saws), hydraulic or with self-contained non-electric motor, (not pneumatic)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,58018.0,True,-1,N/A,,False,207827.0,True,,False,,6894891.0,6894891.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,847010,"Calculating machines; electronic calculators capable of operation without an external source of electric power and pocket-size data recording, reproducing and displaying machines with calculating functions",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,13815.0,True,-1,N/A,,False,2926.0,True,,False,,82592.0,82592.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,847029,"Calculating machines; electronic, (not incorporating a printing device), needing an external power source",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,47312.0,True,-1,N/A,,False,5417.0,True,,False,,539255.0,539255.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,847090,Machines incorporating a calculating device; n.e.c. in heading no. 8470,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,944.0,True,-1,N/A,,False,240.0,True,,False,,24243.0,24243.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,847130,"Automatic data processing machines; portable, weighing not more than 10kg, consisting of at least a central processing unit, a keyboard and a display",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,63204.0,True,-1,N/A,,False,154727.0,True,,False,,30969726.0,30969726.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,847141,"Automatic data processing machines; comprising in the same housing at least a central processing unit and an input and output unit, whether or not combined, n.e.c. in item no. 8471.30",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,18931.0,True,-1,N/A,,False,204612.0,True,,False,,28875003.0,28875003.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,847150,"Units of automatic data processing machines; processing units other than those of item no. 8471.41 or 8471.49, whether or not containing in the same housing one or two of the following types of unit: storage units, input units or output units",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,95129.0,True,-1,N/A,,False,315332.0,True,,False,,57413841.0,57413841.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,847160,"Units of automatic data processing machines; input or output units, whether or not containing storage units in the same housing",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,531195.0,True,-1,N/A,,False,306249.0,True,,False,,23102920.0,23102920.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,847170,Units of automatic data processing machines; storage units,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,531589.0,True,-1,N/A,,False,149170.0,True,,False,,34609969.0,34609969.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,847180,"Units of automatic data processing machines; n.e.c. in item no. 8471.50, 8471.60 or 8471.70",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,76108.0,True,-1,N/A,,False,58926.0,True,,False,,16007759.0,16007759.0,6,True,False,engineering_machinery
C,A,20140101,2014,52,2014,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,847190,"Magnetic or optical readers, machines for transcribing data onto data media in coded form and machines for processing such data, not elsewhere specified or included",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,78155.0,True,-1,N/A,,False,65795.0,True,,False,,12650123.0,12650123.0,6,True,False,engineering_machinery
